publisher_name,id,message,severity,category,count,spend_category,spend_category_year,Publisher
progressio,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,0,No spend data for 2019-2021,,Progressio (closed)
progressio,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,2,No spend data for 2019-2021,,Progressio (closed)
progressio,2.1.1,"When multiple sectors, within a vocabulary (e.g. 1 - OECD DAC) are declared, each must have a percentage.",error,classifications,5,No spend data for 2019-2021,,Progressio (closed)
progressio,3.1.1,"When multiple recipient countries are declared, each must have a percentage.",error,geo,1,No spend data for 2019-2021,,Progressio (closed)
progressio,3.1.2,"Percentage values for recipient countries, must add up to 100%.",error,geo,1,No spend data for 2019-2021,,Progressio (closed)
progressio,4.3.1,The title must contain narrative content.,error,information,29,No spend data for 2019-2021,,Progressio (closed)
progressio,4.4.1,The description must contain narrative content.,error,information,5,No spend data for 2019-2021,,Progressio (closed)
progressio,6.10.1,The participating organisation must have an identifier or a narrative.,error,participating,74,No spend data for 2019-2021,,Progressio (closed)
progressio,6.11.1,The activity must have a planned start date or an actual start date.,error,information,5,No spend data for 2019-2021,,Progressio (closed)
progressio,6.9.1,The provider organisation must have an organisation identifier or a narrative.,error,financial,1,No spend data for 2019-2021,,Progressio (closed)
progressio,6.9.2,The receiver organisation must have an organisation identifier or a narrative.,error,financial,1,No spend data for 2019-2021,,Progressio (closed)
progressio,9.4.1,The activity date type is invalid.,error,information,10,No spend data for 2019-2021,,Progressio (closed)
progressio,0.3.1,"Element 'reporting-org': This element is not expected. Expected is ( iati-identifier ).
",critical,schema,5,No spend data for 2019-2021,,Progressio (closed)
progressio,9.93.1,The transaction type is invalid.,error,financial,20,No spend data for 2019-2021,,Progressio (closed)
progressio,9.78.1,The sector vocabulary is invalid.,error,classifications,13,No spend data for 2019-2021,,Progressio (closed)
prospero,0.1.1,"Extra content at the end of the document
",critical,iati,6,No spend data for 2019-2021,,Prospero Limited
psi,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,1,No spend data for 2019-2021,,Population Service International
psi,6.13.1,"When using a reporting organisation policy marker code (vocabulary 99), it must include a narrative.",error,classifications,2,No spend data for 2019-2021,,Population Service International
psi,6.9.1,The provider organisation must have an organisation identifier or a narrative.,error,financial,1,No spend data for 2019-2021,,Population Service International
psi,6.9.2,The receiver organisation must have an organisation identifier or a narrative.,error,financial,3,No spend data for 2019-2021,,Population Service International
psi,7.5.3,Budget Period must not be longer than one year.,error,financial,1,No spend data for 2019-2021,,Population Service International
psi,6.14.1,"When using a policy marker code for vocabulary 1, it must include a significance.",error,classifications,2,No spend data for 2019-2021,,Population Service International
psi,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,993,No spend data for 2019-2021,,Population Service International
psi,8.8.2,"The baseline value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,685,No spend data for 2019-2021,,Population Service International
psi,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,1446,No spend data for 2019-2021,,Population Service International
psi,8.10.1,"The actual must have a value when the indicator measure is non-qualitative (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",error,performance,2,No spend data for 2019-2021,,Population Service International
pskenya_19,11.1.5,The actual end date of the activity must not be in the future.,error,iati,8,> 10M & <= 100M,2019,Population Services Kenya
pstc_1102,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,6,No spend data for 2019-2021,,Population Services and Training Centre (PSTC)
pstc_1102,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,8,No spend data for 2019-2021,,Population Services and Training Centre (PSTC)
pumpaid,0.6.1,"Version 1.03 of the IATI Standard is no longer supported. Supported versions: 2.01, 2.02, 2.03",critical,documents,1,No spend data for 2019-2021,,Pump Aid
pumpaid,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,1,No spend data for 2019-2021,,Pump Aid
pumpaid,2.1.1,"When multiple sectors, within a vocabulary (e.g. 1 - OECD DAC) are declared, each must have a percentage.",error,classifications,1,No spend data for 2019-2021,,Pump Aid
pwc,1.15.1,The receiver-org identifier should not start or end with spaces or newlines.,warning,financial,30,> 10M & <= 100M,2019,PwC
pwc,1.4.1,The provider-org activity identifier should not start or end with spaces or newlines.,warning,financial,21,> 10M & <= 100M,2019,PwC
pwc,1.5.1,The receiver-org activity identifier should not start or end with spaces or newlines.,warning,financial,7,> 10M & <= 100M,2019,PwC
pwcplindia,1.5.1,The receiver-org activity identifier should not start or end with spaces or newlines.,warning,financial,6,> 1M & <= 10M,2019,PricewaterhouseCoopers Private Limited India
pwcplindia,6.14.1,"When using a policy marker code for vocabulary 1, it must include a significance.",error,classifications,19,> 1M & <= 10M,2019,PricewaterhouseCoopers Private Limited India
pwcplindia,1.1.2,The activity identifier must be unique for each activity.,error,identifiers,1,> 1M & <= 10M,2019,PricewaterhouseCoopers Private Limited India
pwyf,0.3.1,"Element 'result': Missing child element(s). Expected is one of ( document-link, reference, indicator ).
",critical,schema,4,No spend data for 2019-2021,,Publish What You Fund
pwyf,4.4.1,The description must contain narrative content.,error,information,42,No spend data for 2019-2021,,Publish What You Fund
pwyf,6.6.2,Sectors must only be declared at activity level OR for all transactions.,error,classifications,7,No spend data for 2019-2021,,Publish What You Fund
pwyf,7.5.3,Budget Period must not be longer than one year.,error,financial,1,No spend data for 2019-2021,,Publish What You Fund
pwyf,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,2,No spend data for 2019-2021,,Publish What You Fund
pwyf,9.42.1,The organisation type is invalid.,error,participating,17,No spend data for 2019-2021,,Publish What You Fund
pwyf,9.98.1,The document format is invalid.,error,documents,1,No spend data for 2019-2021,,Publish What You Fund
pwyf,9.99.1,The document category code is invalid.,error,documents,1,No spend data for 2019-2021,,Publish What You Fund
pwyf,4.1.1,The activity should specify a default language OR the language must be specified for each narrative element.,error,information,18842,No spend data for 2019-2021,,Publish What You Fund
quinoa,1.10.1,The provider organisation identifier should not start or end with spaces or newlines.,warning,financial,2,<=1M,2020,Quinoa
quinoa,1.15.1,The receiver-org identifier should not start or end with spaces or newlines.,warning,financial,1,<=1M,2020,Quinoa
quinoa,1.4.1,The provider-org activity identifier should not start or end with spaces or newlines.,warning,financial,1,<=1M,2020,Quinoa
quinoa,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,2,<=1M,2020,Quinoa
r4d,3.4.2,"Percentage values for recipient countries or regions, must add up to 100%.",error,geo,1,> 1M & <= 10M,2021,Results for Development
r4d,6.14.1,"When using a policy marker code for vocabulary 1, it must include a significance.",error,classifications,2,> 1M & <= 10M,2021,Results for Development
rahuug,7.5.3,Budget Period must not be longer than one year.,error,financial,1,No spend data for 2019-2021,,Reach A Hand Uganda
rainforest-alliance,6.14.1,"When using a policy marker code for vocabulary 1, it must include a significance.",error,classifications,6,> 1M & <= 10M,2019,Rainforest Alliance
rainfoundation,0.6.1,"Version 1.03 of the IATI Standard is no longer supported. Supported versions: 2.01, 2.02, 2.03",critical,documents,1,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,15,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,3.4.2,"Percentage values for recipient countries or regions, must add up to 100%.",error,geo,15,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,0.1.1,"Premature end of data in tag link line 9
",critical,iati,1,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,9.27.1,The document format is invalid.,error,documents,2,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,9.36.1,The location identifier vocabulary is invalid.,error,geo,15,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,9.41.1,The organisation role is invalid.,error,participating,44,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,4.4.1,The description must contain narrative content.,error,information,18,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,9.88.1,The organisation type is invalid.,error,financial,13,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,9.89.1,The organisation type is invalid.,error,financial,13,No spend data for 2019-2021,,RAIN Foundation (former)
rainfoundation,9.50.1,The recipient country code is invalid.,error,geo,1,No spend data for 2019-2021,,RAIN Foundation (former)
ran,1.4.1,The provider-org activity identifier should not start or end with spaces or newlines.,warning,financial,11,<=1M,2020,Rainforest Action Network
rc,6.7.2,"If sector is declared at transaction level, a sector must be declared for all transactions.",error,classifications,17,> 100M & <= 1B,2019,Railway Children
rc,6.9.2,The receiver organisation must have an organisation identifier or a narrative.,error,financial,2,> 100M & <= 1B,2019,Railway Children
rc,7.5.3,Budget Period must not be longer than one year.,error,financial,4,> 100M & <= 1B,2019,Railway Children
rc,6.2.2,"Each activity must have a specified sector, either at activity level OR for all transactions.",error,classifications,1,> 100M & <= 1B,2019,Railway Children
rc2africa,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,1,<=1M,2019,Railway Children Africa
